"mod_id","id","sex","Country_fatefile","territory","Revir_Vinter","Autumn","Spring","Fate","confirmed.illegal","Radio.collar","Comment","geometry","NAME_1","NAME_2","KommunerNamn","SLU.ID","ruggedness_mean","average_gravel_km","average_paved_km","artificial_area_total","pop_mean","mean_snow","hunt_afo","hunt_county2","Fi","number_neighbour_terr","bear_density_BZtiff","mean_fi","max_fi","wolfLKill_cumall","wolfLKill_last5y","wolfLKill_n","NoAffectedSheep_cumall","NoAffectedSheep_last5y","NoAffectedSheep","sheepAttacks_n","AttackDogs_cumall","AttackDogs_last5y","AttackDogs_n","IndividualIncome","income_prop","year_average","first_yeardet","last_yeardet","years_firstdet","time_start","time_end","Fate_binary","ruggedness_mean_sc","average_gravel_km_sc","average_paved_km_sc","artificial_area_total_sc","pop_mean_sc","mean_snow_sc","hunt_afo_sc","hunt_county2_sc","bear_density_BZtiff_sc","Fi_sc","mean_fi_sc","max_fi_sc","IndividualIncome_sc","income_prop_sc"
1400,"G73-10","M","N","Slettås 1","Slettås_0910",2009,2010,NA,NA,0,NA,list(),"Hedmark","Trysil","trysil","G73-10",0.189,0.93,0.27,0.011,2.717,96.1927083333333,NA,2.9,0.28125,1,0.00039038,0.2786865,0.28125,0,0,0,0,0,0,0,0,0,0,280500,1.08353452438436,258875,2009,2012,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,"G73-10","M","N","Slettås 1","Slettås_1011",2010,2011,NA,NA,0,NA,list(),"Hedmark","Trysil","trysil","G73-10",0.203,1.03,0.41,0.01574,2.721,82.6979166666667,NA,2.9,0.28125,2,0.00051522,0.2786865,0.28125,0,0,0,0,0,0,0,0,0,0,288300,1.12007766863064,257392.864864865,2009,2012,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1171,"G73-10","M","N","Slettås 1","Slettås_1112",2011,2012,NA,NA,0,NA,list(),"Hedmark","Trysil","trysil","G73-10",0.197,1.03,0.44,0.01514,7.239,85.747311827957,NA,2.8,0.28125,0,0.00049091,0.2786865,0.28125,0,0,0,0,0,0,0,0,0,0,298500,1.15613839111637,258187.084084084,2009,2012,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,"G73-10","M","N","Slettås 1","Slettås_1213",2012,2013,"illegal",NA,0,NA,list(),"Hedmark","Trysil","trysil","G73-10",0.183,0.93,0.3,0.01422,7.29,87.1380952380952,724.9,2.6,0.28125,2,0.00046486,0.2786865,0.28125,0,0,0,0,0,0,0,0,0,0,304300,1.1476959600308,265139.906906907,2009,2012,3,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,"G136-19","F","N","Slettås 4","Slettås_1920",2019,2020,NA,NA,0,NA,list(),"Hedmark","Trysil",NA,"G136-19",0.194,0.96,0.29,0.01402,7.573,84.4677419354839,457.8,1.8,0.134041,2,0.00067403,0.1857915,0.237542,2,2,2,0,0,0,0,0,0,0,403800,1.32880256799807,303882.615615616,2019,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,"G175-17","F","N","Sotsjöen 1","Sotsjøen_1819",2018,2019,"illegal",NA,0,NA,list(),"Akershus","Aurskog-Høland","aurskog-høland","G175-17",0.326,1.58,0.44,0,9.592,83.1818181818182,138.2,2.1,0.218197,5,1.3e-06,0.212573,0.218197,0,0,0,0,0,0,0,0,0,0,424300,1.40875911746481,301187.048048048,2018,2018,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1813,"M-02-07","F","S","Stadra","Stadra_0203",2002,2003,NA,NA,1,NA,list(),"Orebro","Hällefors","hällefors","M-02-07",0.259,1.24,0.33,0.00108,11.7,75.2022727272727,NA,4.4,0.269531,1,0,0.314453,0.359375,0,0,0,0,0,0,0,0,0,0,214104,0.933089518044873,229457.084084084,2002,2003,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1783,"M-02-07","F","S","Stadra","Stadra_0304",2003,2004,"illegal",1,1,NA,c(14.6306644651721, 59.5105329669124),"Orebro","Hällefors","hällefors","M-02-07",0.276,1.13,0.35,0.00078,21.7,66.8676441837732,NA,4.5,0.269531,1,0,0.314453,0.359375,0,0,0,1,1,1,1,1,1,1,220091,0.943248162584886,233333.081081081,2002,2003,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,"G272-17","F","S","Stora Bör 1","Stora Bör_1718",2017,2018,NA,NA,0,NA,list(),"Värmland","Årjäng","årjäng","G272-17",0.43,1.12,0.25,0.00122,11.75,64.5909090909091,2.3,2,0.3106,4,0,0.3323095,0.354019,1,0,0,17,0,0,0,14,6,0,284945,0.957352738512428,297638.465465465,2017,2018,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"G272-17","F","S","Stora Bör 1","Stora Bör_1819",2018,2019,NA,NA,0,NA,list(),"Värmland","Säffle","årjäng","G272-17",0.422,1.09,0.24,0.00075,11.9,82.3232323232323,2.1,2.3,0.3106,3,0,0.3323095,0.354019,0,0,0,26,8,0,0,3,1,0,260513,0.864954192712964,301187.048048048,2017,2018,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,"G52-19","M","S","Stora Bör 2","Tansen_1920",2019,2020,NA,NA,0,NA,list(),"Dalarna","Gagnef",NA,"G52-19",0.249,1.28,0.28,0.00274,27.567,82.1979166666667,2.8,2.5,0.249692,1,0.00063433,0.280146,0.3106,2,2,0,7,7,3,1,6,2,0,292243,0.961697000692074,303882.615615616,2019,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,"G106-11","F","N","Stora Le","Stora Le_1011",2010,2011,"illegal",NA,0,NA,list(),"Ãstfold","Aremark","aremark","G106-11",0.412,1.11,0.38,0,14.191,83.2365591397849,NA,3.4,0.256958,2,0,0.327698,0.398438,0,0,0,0,0,0,0,0,0,0,321500,1.24906337310008,257392.864864865,2010,2010,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,"G155-15","M","S","Säxen","Säxen_1617",2016,2017,"illegal",NA,0,NA,list(),"Dalarna","Mora","mora","G155-15",0.256,1.18,0.19,0,6.725,79.23125,2.8,2.2,0.224609,0,0.0012924,0.188385,0.224609,1,0,0,5,5,3,1,9,2,0,286773,0.978410723946247,293100.834834835,2016,2016,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1566,"G4-08","F","S","Sången 1","Sången_0708",2007,2008,NA,NA,0,NA,c(15.4450052775812, 60.8104796179632),"Dalarna","Leksand","leksand","G4-08",0.249,0.99,0.26,0.00018,9.3,74.75,NA,2.6,0.293457,1,0.00091388,0.293457,0.293457,0,0,0,8,8,8,2,1,1,1,244519,0.973050245158992,251291.237237237,2007,2011,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,"G4-08","F","S","Sången 1","Sången_0809",2008,2009,NA,NA,0,NA,c(15.2505608709496, 60.6571090872159),"Dalarna","Leksand","leksand","G4-08",0.245,1.02,0.25,0.00096,9.3,83.2956989247312,NA,2.4,0.293457,1,0.00073254,0.293457,0.293457,0,0,0,8,8,0,0,2,2,1,246249,0.968508140680518,254255.993993994,2007,2011,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402,"G4-08","F","S","Sången 1","Sången_0910",2009,2010,NA,NA,0,NA,list(),"Dalarna","Leksand","leksand","G4-08",0.247,0.99,0.28,0,9.275,80.3405934343434,NA,2.3,0.293457,2,0.0009541,0.293457,0.293457,0,0,0,8,8,0,0,2,2,0,252174,0.974114920328344,258875,2007,2011,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,"G4-08","F","S","Sången 1","Sången_1011",2010,2011,NA,NA,0,NA,list(),"Dalarna","Leksand","leksand","G4-08",0.241,1.02,0.25,0.00096,9.275,87.7979797979798,NA,2.3,0.293457,2,0.00087311,0.293457,0.293457,4,4,4,8,8,0,0,2,2,0,250549,0.973410821358789,257392.864864865,2007,2011,3,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1173,"G4-08","F","S","Sången 1","Sången_1112",2011,2012,NA,NA,0,NA,c(15.4225905635203, 60.8258538086554),"Dalarna","Leksand","leksand","G4-08",0.242,1.11,0.33,0.00092,10,82.4895833333333,NA,2.3,0.293457,4,0.00082839,0.293457,0.293457,4,4,0,25,25,17,1,3,3,1,249939,0.968053847025911,258187.084084084,2007,2011,4,4,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,"G4-08","F","S","Sången 2","Sången_1213",2012,2013,NA,NA,0,NA,c(15.1459834638427, 15.5047588613318, 60.6581600023249, 60.864474293293),"Dalarna","Leksand","leksand","G4-08",0.238,1.06,0.25,0.00096,9.225,78.5632183908046,2.2,1.9,0.293457,1,0.00072583,0.222809,0.293457,4,4,0,42,34,17,1,5,4,2,256482,0.967345892936642,265139.906906907,2012,2013,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,"G4-08","F","S","Sången 2","Sången_1314",2013,2014,"illegal",NA,0,NA,list(),"Dalarna","Leksand","leksand","G4-08",0.254,1.04,0.23,0.00096,9.25,81.2239583333333,2.6,2.2,0.293457,0,0.00155012,0.222809,0.293457,4,4,0,42,34,0,0,5,3,0,263930,0.970856269772558,271852.804804805,2012,2013,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"G4-15","F","S","Sången 3","Sången_1415",2014,2015,NA,NA,0,NA,c(15.2630117159716, 15.2102673140299, 60.7461909393899, 60.6953037236882),"Dalarna","Leksand","leksand","G4-15",0.256,0.97,0.24,0,9.25,79.6720430107527,2.8,2.2,0.48584,0,0.00154366,0.3190005,0.48584,4,4,0,47,39,5,1,7,5,2,266896,0.965379561523369,276467.423423423,2014,2014,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,"G153-14","M","S","Sången 4","Sången_1516",2015,2016,"illegal",NA,0,NA,list(),"Dalarna","Leksand","leksand","G153-14",0.268,1.03,0.21,0.00051,9.275,75.78125,3.2,2.3,0.298141,1,0.00166496,0.3919905,0.48584,8,4,4,107,99,60,6,7,5,0,277172,0.967997489158488,286335.453453453,2015,2015,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1404,"M-09-09","F","S","Tandsjön 1","Tandsjön_0910",2009,2010,NA,NA,1,NA,c(13.6965321401495, 62.157093841196),"Jämtland","Härjedalen","härjedalen","M-09-09",0.213,0.82,0.08,0,3.9,91.34375,NA,2.5,0.261963,0,0.00397631,0.2645265,0.26709,1,1,1,28,28,28,3,5,2,1,230849,0.891739256397875,258875,2009,2013,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,"M-09-09","F","S","Tandsjön 1","Tandsjön_1011",2010,2011,NA,NA,1,NA,list(),"Jämtland","Härjedalen","härjedalen","M-09-09",0.202,0.77,0.07,0,3.32,90.2760416666667,NA,2.6,0.261963,0,0.00348469,0.2645265,0.26709,4,4,3,28,28,0,0,5,2,0,227207,0.882724546848985,257392.864864865,2009,2013,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1175,"M-09-09","F","S","Tandsjön 1","Tandsjön_1112",2011,2012,NA,NA,1,NA,list(),"Jämtland","Härjedalen","härjedalen","M-09-09",0.216,0.74,0.08,0,3.32,79.90625,NA,2.7,0.261963,0,0.00351032,0.2645265,0.26709,7,7,3,28,28,0,0,5,1,0,227537,0.881287306865814,258187.084084084,2009,2013,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,"M-09-09","F","S","Tandsjön 1","Tandsjön_1213",2012,2013,NA,NA,1,NA,list(),"Jämtland","Härjedalen","härjedalen","M-09-09",0.207,0.73,0.07,0,3.28,91.2,1.1,2.4,0.261963,0,0.00408893,0.2645265,0.26709,10,10,3,28,28,0,0,5,1,0,235060,0.886550812897931,265139.906906907,2009,2013,3,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,"M-09-09","F","S","Tandsjön 1","Tandsjön_1314",2013,2014,NA,NA,1,NA,c(15.335759709627, 14.1185118839114, 62.1500449911025, 61.6563177014698),"Jämtland","Härjedalen","härjedalen","M-09-09",0.202,0.77,0.07,0,3.32,82.1161616161616,1.1,2.4,0.261963,0,0.00345226,0.2645265,0.26709,11,11,1,28,28,0,0,7,3,2,240435,0.88443082341062,271852.804804805,2009,2013,4,4,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,"G48-16","F","S","Tandsjön 4","Tandsjön_1617",2016,2017,"illegal",NA,0,NA,list(),"Jämtland","Härjedalen","härjedalen","G48-16",0.216,0.71,0.07,0,3.34,80,1.4,2.3,0.243027,0,0.00258794,0.197594,0.243027,18,11,2,28,0,0,0,7,2,0,265499,0.905828194415111,293100.834834835,2016,2016,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"G295-17","M","S","Tandsjön 5","Tandsjön_1819",2018,2019,NA,NA,0,NA,list(),"Jämtland","Härjedalen","härjedalen","G295-17",0.206,0.88,0.11,0,3.925,82.5833333333333,1.6,2.6,0.298141,0,0.00265333,0.2676225,0.298141,24,13,2,28,0,0,0,7,0,0,267657,0.888673672173649,301187.048048048,2018,2018,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397,"M11-05/G47-11","F","S","Tansen 2","Tansen _1112",2011,2017,NA,NA,1,NA,list(),"Dalarna","Ludvika","ludvika","G47-11",0.256,1.29,0.28,0.00258,29,83.9166666666667,NA,2.3,0,2,0.00038718,0.13678,0.27356,5,5,5,14,2,2,2,3,1,0,250507,0.970253802155406,258187.084084084,2011,2012,0,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061,"G75-12","M","S","Tansen 2","Tansen_1213",2012,2013,"illegal",NA,0,NA,list(),"Dalarna","Gagnef","borlänge","G75-12",0.243,1.34,0.31,0.00317,26.25,71.4807449494949,2.5,1.9,0.27356,2,0.00038206,0.13678,0.27356,0,0,0,0,0,0,0,3,2,0,262301,0.989292796621884,265139.906906907,2011,2012,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,"M-10-07","M","S","Tansen 3","Tansen_1314",2013,2014,NA,NA,1,NA,list(),"Dalarna","Borlänge","borlänge","M-10-07",0.242,1.43,0.36,0.01199,29.3,80.3774509803922,2.7,2.2,0.429688,2,0.0008826,0.214844,0.429688,0,0,0,1,1,1,1,2,2,0,267237,0.983020941026821,271852.804804805,2013,2016,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,"M-10-07","M","S","Tansen 3","Tansen_1415",2014,2015,NA,NA,1,NA,list(),"Dalarna","Gagnef","gagnef","M-10-07",0.249,1.27,0.27,0.00274,29.82,76.6927083333333,2.7,2.2,0.429688,4,0.00078707,0.214844,0.429688,0,0,0,0,0,0,0,4,1,0,273927,0.990811129239149,276467.423423423,2013,2016,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,"M-10-07","M","S","Tansen 3","Tansen_1516",2015,2016,NA,NA,1,NA,list(),"Dalarna","Borlänge","ludvika","M-10-07",0.277,1.29,0.27,0.00133,29.76,72.469696969697,2.9,2.3,0.429688,4,0.00079593,0.214844,0.429688,0,0,0,1,1,0,0,4,3,0,280598,0.979962476234589,286335.453453453,2013,2016,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"M-10-07","M","S","Tansen 3","Tansen_1617",2016,2017,"illegal",NA,1,NA,c(14.4467497806852, 60.207076534258),"Dalarna","Ludvika","ludvika","M-10-07",0.268,1.26,0.26,0.00195,30.14,71.75,2.6,2.2,0.429688,3,0.00043976,0.214844,0.429688,16,11,7,31,17,0,0,8,5,1,276846,0.944541833720826,293100.834834835,2013,2016,3,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,"M17-01/G156-16","M","S","Tansen 4","Tansen_1718",2017,2018,NA,NA,1,NA,c(14.9295583600675, 60.3801418199025),"Dalarna","Gagnef","ludvika","G156-16",0.262,1.26,0.26,0.00239,30.3,77.21875,2.5,2.4,0.298141,2,0.00053367,0.270687,0.298141,2,2,2,4,4,0,0,5,2,1,291447,0.979198033238806,297638.465465465,2017,2018,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,"M17-01/G156-16","M","S","Tansen 4","Tansen_1819",2018,2019,NA,NA,1,NA,c(14.6474524266691, 60.2618518773062),"Dalarna","Ludvika","ludvika","G156-16",0.27,1.29,0.26,0.00195,30.38,82.625,2.8,2.5,0.298141,1,0.00061604,0.270687,0.298141,16,11,0,31,17,0,0,9,4,1,281230,0.933738691031414,301187.048048048,2017,2018,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,"G33-09","F","S","Tennan","Tennån_0910",2009,2010,"illegal",NA,0,NA,c(13.404156810597, 61.3977002486097),"Dalarna","Älvdalen","älvdalen","G33-09",0.128,0.69,0.23,0.00116,1.8,86,NA,2.3,0.305908,1,0.00136321,0.288208,0.305908,1,1,1,5,5,5,3,4,3,1,231209,0.89312988894254,258875,2009,2009,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1630,"G9-07","M","S","Tenskog 1","Tenskog_0607",2006,2007,NA,NA,0,NA,list(),"Gävleborg","Ljusdal","ljusdal","G9-07",0.178,1,0.22,0,5.167,87.28125,NA,2.6,0.265625,2,0.00189885,0.279297,0.292969,0,0,0,1,1,0,0,0,0,0,230009,0.933019132137102,246521.204204204,2006,2007,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1568,"G9-07","M","S","Tenskog 1","Tenskog_0708",2007,2008,"illegal",NA,0,NA,c(15.4405861492219, 15.6029142618656, 15.495350942358, 61.6773596046975, 61.6902595381255, 61.8033820262547),"Gävleborg","Ljusdal","ljusdal","G9-07",0.182,1,0.22,0,4.9,81.6510416666667,NA,2.4,0.265625,3,0.00250744,0.279297,0.292969,0,0,0,1,1,0,0,3,3,3,230414,0.916920154213226,251291.237237237,2006,2007,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,"G88-17","M","S","Tinäset 1","Tinäset_1819",2018,2019,NA,NA,0,NA,list(),"Gävleborg","Sandviken","sandviken","G88-17",0.198,1.18,0.26,0.00053,31.567,82.0637254901961,3,2.9,0.231424,0,0.00064843,0.1493805,0.231424,0,0,0,20,10,4,2,4,4,0,280715,0.93202879014644,301187.048048048,2018,2018,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,"G188-17","F","S","Tinäset 2","Tinäset_1920",2019,2020,NA,NA,0,NA,list(),"Gävleborg","Hofors",NA,"G188-17",0.121,1.41,0.31,0.00258,35.38,79.9375,3.2,2.6,0.400426,2,0.00101325,0.315925,0.400426,0,0,0,5,0,0,0,1,0,0,287280,0.945365036489562,303882.615615616,2019,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,"M13-12/G23-13","M","S","Tiveden 1","Tiveden_1314",2013,2014,NA,NA,1,NA,list(),"Orebro","Askersund","askersund","G23-13",0.22,1.41,0.38,0.00431,15.86,76.4329501915709,3.8,2.9,NA,0,0,NA,NA,0,0,0,4,3,3,2,0,0,0,261603,0.962296490513812,271852.804804805,2013,2014,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"M13-12/G23-13","M","S","Tiveden 1","Tiveden_1415",2014,2015,"illegal",NA,1,NA,list(),"Orebro","Askersund","askersund","G23-13",0.219,1.38,0.38,0.0042,15.95,52.9583333333333,3.3,2.7,NA,0,0,NA,NA,0,0,0,5,4,1,1,0,0,0,266059,0.962352080058697,276467.423423423,2013,2014,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,"G123-14","M","S","Tiveden 2","Tiveden_1617",2016,2017,NA,NA,0,NA,list(),"Orebro","Askersund","askersund","G123-14",0.232,1.5,0.41,0.00505,16.28,57.15625,3.1,2.4,0.214123,0,0,NA,NA,0,0,0,5,4,0,0,0,0,0,277050,0.945237839926728,293100.834834835,2016,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,"G123-14","M","S","Tiveden 2","Tiveden_1718",2017,2018,NA,NA,0,NA,list(),"Orebro","Askersund","askersund","G123-14",0.222,1.35,0.37,0.00409,16.3,58.9569892473118,2.7,2.3,0.214123,1,0,NA,NA,0,0,0,8,7,3,1,0,0,0,285359,0.958743687761385,297638.465465465,2016,2019,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,"G123-14","M","S","Tiveden 2","Tiveden_1819",2018,2019,NA,NA,0,NA,list(),"Orebro","Laxå","laxå","G123-14",0.19,1.4,0.39,0.0035,17.983,73.9847756410256,2.5,2.3,0.214123,1,0,NA,NA,1,0,0,18,0,0,0,2,0,0,269103,0.893474675435148,301187.048048048,2016,2019,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,"G123-14","M","S","Tiveden 2","Tiveden_1920",2019,2020,"illegal",NA,0,NA,list(),"Orebro","Laxå",NA,"G123-14",0.203,1.41,0.39,0.00315,16.65,56.6236559139785,2.1,2.3,0.214123,0,0,NA,NA,1,0,0,18,0,0,0,2,0,0,266519,0.877045893066561,303882.615615616,2016,2019,3,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,"G222-17","M","S","Tjunken 1","Tjunken_1819",2018,2019,NA,NA,0,NA,list(),"Värmland","Forshaga","forshaga","G222-17",0.324,1.14,0.46,0.00557,38.975,82.09375,2.5,2.3,0.134041,4,1.26e-05,0.2009315,0.267822,3,3,0,3,2,0,0,4,2,0,289581,0.961465646935135,301187.048048048,2018,2019,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,"G222-17","M","S","Tjunken 1","Tjunken_1920",2019,2020,NA,NA,0,NA,c(13.5500499695001, 13.5666549711276, 59.5323156207471, 59.6193164199777),"Värmland","Forshaga",NA,"G222-17",0.296,1.27,0.57,0.01557,49,63.734375,2.6,2.6,0.134041,2,2e-08,0.2009315,0.267822,3,3,0,3,1,0,0,6,4,2,292101,0.961229714994561,303882.615615616,2018,2019,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,"G47-16","M","S","Trollberget","Trollberget_1617",2016,2017,NA,NA,0,NA,list(),"Dalarna","Falun","falun","G47-16",0.167,1.13,0.3,0.00053,15.567,77.06875,2.9,2.2,0.266815,4,0.00194169,0.236988,0.266815,0,0,0,117,60,8,3,15,3,0,302223,1.03112295865792,293100.834834835,2016,2017,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,"G47-16","M","S","Trollberget","Trollberget_1718",2017,2018,"illegal",NA,0,NA,list(),"Dalarna","Rättvik","rättvik","G47-16",0.163,0.93,0.26,3e-04,15.667,80.0490196078431,2.8,2.4,0.266815,3,0.00235198,0.236988,0.266815,2,0,0,42,18,7,2,15,1,0,266105,0.894054468342486,297638.465465465,2016,2017,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1412,"G10-10","M","S","Trång 1","Trång_0910",2009,2010,NA,NA,0,NA,list(),"Värmland","Torsby","torsby","G10-10",0.243,0.97,0.26,0.00056,3,79.3552920509442,NA,3.6,0.279175,6,0.00013459,0.274353,0.279175,0,0,0,104,87,41,6,16,9,0,226391,0.874518590053114,258875,2009,2013,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1306,"G10-10","M","S","Trång 1","Trång_1011",2010,2011,NA,NA,0,NA,c(13.4133092707285, 12.9378344746802, 60.3507287901351, 60.8397995902267),"Värmland","Torsby","torsby","G10-10",0.216,0.9,0.27,0.00092,4.533,84.84375,NA,3.9,0.279175,3,0.0001921,0.274353,0.279175,3,3,3,123,86,19,6,18,6,2,225728,0.876978466821567,257392.864864865,2009,2013,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180,"G10-10","M","S","Trång 1","Trång_1112",2011,2012,NA,NA,0,NA,c(13.1622102401246, 13.0409115147087, 13.0323194274726, 60.6400631633285, 60.8040744735672, 60.8035379864203),"Värmland","Torsby","torsby","G10-10",0.261,0.98,0.28,0.00056,3,81.7352941176471,NA,3.8,0.279175,4,0.00016432,0.274353,0.279175,4,4,1,124,79,1,1,21,9,3,223613,0.866089025302194,258187.084084084,2009,2013,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1063,"G10-10","M","S","Trång 1","Trång_1213",2012,2013,NA,NA,0,NA,list(),"Värmland","Torsby","torsby","G10-10",0.24,0.96,0.26,0.00053,2.9,78.8824179292929,3.5,4,0.279175,5,0.00010113,0.274353,0.279175,4,4,0,128,75,4,1,21,5,0,238059,0.897861822375855,265139.906906907,2009,2013,3,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,"G10-10","M","S","Trång 1","Trång_1314",2013,2014,"illegal",NA,0,NA,c(12.8578889270886, 13.5101520995717, 12.9937617282455, 13.0999312542365, 12.7481566265371, 60.4010648076978, 60.3988296429129, 60.0445043872313, 60.2613729391223, 60.1060788655507),"Värmland","Torsby","torsby","G10-10",0.258,0.89,0.29,0,4,81.5,2.9,3.3,0.279175,4,0.00049785,0.274353,0.279175,4,4,0,129,66,1,1,26,10,5,244886,0.900803654300468,271852.804804805,2009,2013,4,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,"G15-16","M","S","Tunturi","Tunturi_1516",2015,2016,NA,NA,0,NA,list(),"Dalarna","Orsa","orsa","G15-16",0.145,1.03,0.15,0.00213,4.75,78.9086021505376,1.7,2.3,NA,2,0.00307249,NA,NA,1,0,0,109,9,0,0,12,2,0,250573,0.875102949976584,286335.453453453,2015,2016,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
